time	pelvis_tilt	pelvis_list	pelvis_rotation	pelvis_tx	pelvis_ty	pelvis_tz	hip_flexion_r	hip_adduction_r	hip_rotation_r	knee_angle_r	knee_angle_r_beta	ankle_angle_r	subtalar_angle_r	mtp_angle_r	hip_flexion_l	hip_adduction_l	hip_rotation_l	knee_angle_l	knee_angle_l_beta	ankle_angle_l	subtalar_angle_l	mtp_angle_l	L5_S1_Flex_Ext	L5_S1_Lat_Bending	L5_S1_axial_rotation	L4_L5_Flex_Ext	L4_L5_Lat_Bending	L4_L5_axial_rotation	L3_L4_Flex_Ext	L3_L4_Lat_Bending	L3_L4_axial_rotation	L2_L3_Flex_Ext	L2_L3_Lat_Bending	L2_L3_axial_rotation	L1_L2_Flex_Ext	L1_L2_Lat_Bending	L1_L2_axial_rotation	L1_T12_Flex_Ext	L1_T12_Lat_Bending	L1_T12_axial_rotation	Abs_r3	Abs_r2	Abs_r1	Abs_t1	Abs_t2	neck_flexion	neck_bending	neck_rotation	arm_flex_r	arm_add_r	arm_rot_r	elbow_flex_r	pro_sup_r	wrist_flex_r	wrist_dev_r	arm_flex_l	arm_add_l	arm_rot_l	elbow_flex_l	pro_sup_l	wrist_flex_l	wrist_dev_l
6.6896552	-619.09883958	554.0649045	1174.6084327	1.79957995	1.68815823	-0.06466803	5.06771511	-37.30228582	-66.87205189	0.00471629	0.00008231	281.16406576	-7.67992525	0	6.44603503	8.02006752	39.97910851	0.00261865	0.0000457	-59.99504755	6.95935371	0	-12.48084745	-6.21658029	103.05923077	-23.17818179	-8.26805179	109.50043269	-20.50478427	-15.11499332	109.50043269	-14.26436055	-15.11499332	90.17682692	-11.58971494	-12.67685053	83.735625	-7.13155623	-9.62948287	77.29442308	-89.14944523	-70.32319956	573.18452376	0	0	28.50228093	25.00141897	29.12364486	361.14162585	189.79370332	-221.13241207	3.81310821	0.17819057	0	5.00000014	7.88365787	-186.95612665	132.67427984	0.02822012	0.13693579	0	5.00000014
6.7241379	-617.99025245	553.5415076	1174.85897929	1.93148781	1.5928761	-0.07981933	5.36519769	-38.16963527	-65.03824787	0.00427269	0.00007457	281.52964658	-7.58064725	0	8.64461746	1.51520783	39.97397914	0.0027245	0.00004755	-59.99105942	10.28093568	0	-12.86972528	-5.99607195	103.62679113	-23.90036681	-7.97477569	110.10346558	-21.14367166	-14.57884934	110.10346558	-14.70880902	-14.57884934	90.67344224	-11.95082689	-12.22718992	84.1967678	-7.35376102	-9.28791545	77.72009335	-91.92716069	-67.8287651	576.34112425	0	0	28.51987841	23.96453695	27.29899166	361.50437703	191.20916649	-221.54658332	3.84095373	0.18388058	0	5.00000014	10.09315706	-185.3497004	131.6384157	0.0229108	0.13530981	0	5.00000014
6.7586207	-617.45072559	553.19818222	1174.85682636	2.05729944	1.49576836	-0.0935306	5.61074966	-38.34523784	-66.40832181	0.00372252	0.00006497	281.80403806	-7.69325975	0	10.80069645	-3.32112639	39.95688112	0.00322537	0.00005629	-59.98396922	11.97436494	0	-12.78463067	-5.66079333	104.30608994	-23.74233761	-7.52885513	110.82522057	-21.00386972	-13.7636529	110.82522057	-14.61155439	-13.7636529	91.2678287	-11.87180804	-11.54348976	84.74869808	-7.30513796	-8.76856887	78.22956746	-91.31933839	-64.0360263	580.11918044	0	0	28.55270771	21.34809356	24.42957399	361.80389889	192.605181	-222.92026018	3.8584822	0.18903614	0	5.00000014	12.31565765	-183.38005595	131.45427435	0.02148346	0.14090601	0	5.00000014
6.7931034	-617.36757771	552.73130895	1175.26048752	2.10233675	1.46745249	-0.08115718	5.64074017	-38.32196819	-69.6462729	0.00344352	0.0000601	281.89184125	-7.92414155	0	12.74657292	-7.1066261	39.794611	0.00383364	0.00006691	-59.97052697	11.06978123	0	-12.81539611	-5.44095611	104.70194662	-23.79947211	-7.23647163	111.24581828	-21.05441426	-13.2291407	111.24581828	-14.64671621	-13.2291407	91.61420329	-11.90037682	-11.09519771	85.07033163	-7.32271734	-8.42804102	78.52645996	-91.53909285	-61.54918375	582.32081651	0	0	28.57135442	18.58794881	21.80827695	361.9284027	193.45369224	-224.30558037	3.90730296	0.19014598	0	5.00000014	14.0974952	-181.16196556	133.04996996	0.02316463	0.15351626	0	5.00000014
6.8275862	-617.68143969	552.29231675	1175.62664637	2.05907117	1.51719081	-0.03687628	5.63676771	-38.16446008	-69.88119136	0.00349754	0.00006104	281.83339758	-8.15576622	0	13.62522158	-10.69930975	24.03261335	0.01667859	0.0002911	-59.97192178	11.70215203	0	-13.12514697	-5.33573586	104.94355762	-24.37471044	-7.0965287	111.50252997	-21.56330396	-12.97330818	111.50252997	-15.00073047	-12.97330818	91.82561292	-12.18801148	-10.88063257	85.26664057	-7.49970898	-8.26505485	78.70766822	-93.7516123	-60.35891122	583.66458442	0	0	28.54798012	20.40641478	23.3546639	362.01332242	193.64438597	-224.78480481	3.97146266	0.18714221	0	5.00000014	14.95790255	-178.94281473	136.25564614	0.02718713	0.16790433	0	5.00000014
6.862069	-618.81562668	551.71637589	1176.2139841	1.92457878	1.62115939	0.0355938	5.45345027	-37.50645843	-69.78319925	0.00392	0.00006842	281.56084503	-7.99866612	0	21.75087926	-32.52365862	-67.8428023	41.61380903	0.72629798	-56.68956006	0.05785723	0	-13.34022291	-5.2122575	105.25427569	-24.77412798	-6.93230248	111.83266792	-21.91665223	-12.67308289	111.83266792	-15.24654077	-12.67308289	92.09749123	-12.387731	-10.6288355	85.51909899	-7.62260337	-8.07378687	78.94070676	-95.28787826	-58.9620993	585.39270508	0	0	19.25182456	37.71010384	43.75464549	362.24698076	193.34688927	-224.76782932	4.11911067	0.18145799	0	5.00000014	14.73433328	-176.87849575	139.56499541	0.03388518	0.17955366	0	5.00000014
6.8965517	-619.85608237	550.89771336	1177.096381	1.76731424	1.74607083	0.11205889	5.26271686	-37.04931308	-62.85434728	0.0052926	0.00009237	281.31839258	-7.35108847	0	23.79899683	-37.47195424	-66.47686869	46.81052184	0.81699773	-43.11502483	2.52722177	0	-13.81966826	-5.1621775	105.3955222	-25.66450592	-6.86569608	111.98274234	-22.70433298	-12.55131838	111.98274234	-15.79449885	-12.55131838	92.22108193	-12.83294394	-10.52671237	85.63386179	-7.89655844	-7.99621295	79.04664165	-98.71250839	-58.39558436	586.17827583	0	0	18.67794813	38.77122973	44.42732343	362.54101089	192.89528717	-225.29433775	4.31767577	0.17736649	0	5.00000014	14.41261114	-175.17348496	143.02586095	0.04240481	0.18726679	0	5.00000014
6.9310345	-621.16000924	549.79956627	1178.43071546	1.47689855	1.96915143	0.23689787	5.00836177	-36.67305463	-47.95177566	0.0199359	0.00034795	281.56254359	-5.54338825	0	28.92166994	-47.35125639	-63.18499069	56.60565891	0.98795512	-22.36185868	5.18148243	0	-14.5667843	-5.31493639	105.18121291	-27.05197512	-7.0688654	111.75503872	-23.93176992	-12.92273634	111.75503872	-16.64837777	-12.92273634	92.0335613	-13.5267159	-10.83821828	85.45973549	-8.32346055	-8.23283647	78.88590968	-104.04908356	-60.12362342	584.98635184	0	0	19.0273062	39.44492436	44.623219	362.65609475	191.74830984	-226.62025418	4.627901	0.17043365	0	5.00000014	13.70907529	-174.28059668	147.75562533	0.08507613	0.20312461	0	5.00000014
6.9655172	-624.36847218	543.80464495	1189.35089811	0.48230766	2.67976053	0.60527833	2.80657588	-37.54591046	-36.1431414	0.70492148	0.0123032	284.08259914	0.28515472	0	93.34818979	-59.99674834	-3.40871739	67.3386039	1.17528035	-13.51713361	-6.82132623	0	-16.12046352	-6.65471921	101.97983588	-29.9373128	-8.85077655	108.35357562	-26.48430952	-16.18028429	108.35357562	-18.42407776	-16.18028429	89.23235639	-14.96946242	-13.57030342	82.85861665	-9.21123286	-10.30816006	76.48487691	-115.14685888	-75.27951466	567.18125321	0	0	21.5042895	40.8661026	44.72952841	361.82564279	188.80885122	-230.17625862	5.3080977	0.14540754	0	5.00000014	10.36683646	-176.1560064	149.88521026	2.22262058	0.17982668	0	5.00000014
7	-625.5923219	541.0670848	1192.18792425	-1.75899478	4.22605291	1.48200178	2.71796794	-39.47898969	-9.9632523	1.24544765	0.02173716	295.10589624	14.58647447	0	149.99144921	-59.99798923	39.98982004	15.87172318	0.27701383	-59.99541086	-4.45610258	0	-18.51243792	-7.87945062	99.11876147	-34.37944846	-10.47966932	105.31368406	-30.41408425	-19.15809623	105.31368406	-21.1578653	-19.15809623	86.72891629	-17.19064985	-16.06777569	80.5339937	-10.57800703	-12.205269	74.3390711	-132.2324928	-89.13392125	551.26881568	0	0	26.7424103	40.44551567	44.77747707	361.15016317	184.12666608	-240.00804698	6.07849871	0.10999571	0	5.00000014	7.20125365	-178.4778901	152.41666742	4.90687001	0.12177577	0	5.00000014
7.0344828	-623.51243603	535.27068252	1199.09081965	-4.33561972	6.08547701	2.49461001	-0.97721459	-44.72918014	39.95276248	1.52139121	0.02655329	360.72239425	19.99621505	0	149.99910976	-59.12485804	39.93000579	1.5059551	0.02628387	-59.99878664	-3.10156896	0	-21.76592487	-9.4200955	93.62759351	-40.42149908	-12.52872701	99.47931811	-35.75923798	-22.9040202	99.47931811	-24.87627554	-22.9040202	81.92414432	-20.21183784	-19.20945874	76.07241973	-12.43704947	-14.59172793	70.22069513	-155.47182478	-106.56200431	520.72858683	0	0	28.58689253	39.74452124	44.93469528	361.10070387	181.11390358	-256.33649169	6.4676888	0.08602345	0	5.00000014	5.43661576	-179.62776981	161.94265104	5.92094597	0.09186342	0	5.00000014
7.0689655	-623.98338505	532.2987318	1203.0091518	-5.48695716	6.89923075	2.99281057	-2.27241132	-46.06870731	39.99388151	1.47779089	0.02579232	415.96487745	19.99526196	0	149.99929955	-57.85673517	24.75484723	0.00509635	0.00008895	-59.9990406	-2.288342	0	-22.37995	-9.95277932	91.67763739	-41.56180514	-13.2371965	97.40748972	-36.76801985	-24.19918764	97.40748972	-25.57804485	-24.19918764	80.21793271	-20.78202157	-20.29570759	74.48808038	-12.78790343	-15.41685517	68.75822804	-159.85774485	-112.58783022	509.88351586	0	0	28.60915265	39.7797416	44.95521502	361.55604521	180.2264693	-267.49640973	6.53556296	0.07831244	0	5.00000014	4.49385737	-179.65483378	167.04351123	6.15530605	0.08317756	0	5.00000014
7.1034483	-624.96053806	533.12746306	1202.95198824	-4.43339978	6.10837614	2.67672372	-1.68876078	-44.67710204	39.99625993	1.5203733	0.02653552	416.2170586	19.99644678	0	149.99908696	-58.21259488	39.94235276	1.81560317	0.03168825	-59.99878663	-2.97721673	0	-21.61046341	-9.59672663	93.13992292	-40.13279161	-12.76364642	98.9611681	-35.50383034	-23.33348114	98.9611681	-24.69859864	-23.33348114	81.49743255	-20.06747633	-19.56964495	75.67618737	-12.34821879	-14.86532956	69.85494219	-154.36137912	-108.56009103	518.0163093	0	0	28.57562335	39.76109875	44.93439838	362.37407567	180.6877643	-271.86042204	6.33623081	0.08488103	0	5.00000014	4.94366728	-179.03384934	168.1459669	5.92582653	0.09098867	0	5.00000014
7.137931	-626.59880159	536.46044288	1200.02444252	-2.49722828	4.70540432	2.00299957	0.09283523	-40.93542258	39.99795607	1.65810231	0.02893934	407.83398088	19.99805564	0	149.99597958	-59.59183106	39.97807234	9.68162368	0.16897621	-59.99686524	-2.31221569	0	-19.48858438	-8.68423913	96.84179832	-36.19225005	-11.55003805	102.89441072	-32.01779528	-21.11485903	102.89441072	-22.27350309	-21.11485903	84.73657353	-18.09709946	-17.70890044	78.68396114	-11.13577712	-13.45188642	72.63134874	-139.20500938	-98.23784994	538.60502972	0	0	27.4134588	40.075694	44.86724828	363.51866814	181.87399127	-270.57366143	5.88596317	0.10190046	0	5.00000014	5.9762165	-177.769328	167.38306359	5.2748043	0.1111881	0	5.00000014
7.1724138	-628.31444889	537.79134158	1201.25987422	-0.7668742	3.52358172	1.35976145	-0.20292766	-37.39387189	39.99821984	2.01096204	0.03509791	395.99156979	19.99837104	0	130.77202817	-59.98457526	24.1707493	43.06305988	0.75159218	-32.47925401	-6.09586543	0	-17.25829459	-7.80163089	99.29129901	-32.05037889	-10.37616909	105.4970052	-28.35365219	-18.96888536	105.4970052	-19.72450489	-18.96888536	86.87988663	-16.02605236	-15.90908572	80.67418045	-9.86138953	-12.08472626	74.46847426	-123.27427244	-88.253609	552.2284177	0	0	23.82213751	40.63488783	44.87191809	364.91582555	183.30701786	-268.90503572	5.15943692	0.1272991	0	5.00000014	7.20759216	-176.00447549	168.80858263	4.14463701	0.14283979	0	5.00000014
7.2068966	-626.61475883	539.61167882	1200.65609421	0.63340241	2.50043579	0.82009272	-1.33081379	-35.93216174	39.99812026	2.46958814	0.04310244	374.94257291	19.99828232	0	62.31637457	-50.2109532	-35.92049374	70.92841624	1.2379344	26.03954691	6.1636738	0	-15.42787674	-6.95641583	101.19719086	-28.65110989	-9.25203305	107.52201528	-25.34645869	-16.91382944	107.52201528	-17.63252032	-16.91382944	88.547542	-14.32632634	-14.18552315	82.22271757	-8.81548877	-10.77548811	75.89789314	-110.19978076	-78.69236711	562.82841638	0	0	19.8015065	40.10690042	44.87104756	366.76713543	184.89812007	-269.28986785	3.68323346	0.16334676	0	5.00000014	9.85359592	-173.48317277	175.22656124	2.17275367	0.19660289	0	5.00000014
7.2413793	-623.14136765	544.25639776	1194.35060646	1.66051359	1.67306407	0.43730918	-1.42885036	-34.15174911	39.99749181	2.99303089	0.05223824	345.27091629	19.99739344	0	17.5714161	-7.57850513	-64.30955515	28.36686066	0.49509512	14.87564479	11.29674777	0	-12.36273764	-5.51365709	104.40386193	-22.95884007	-7.33316394	110.9291033	-20.31074167	-13.40590586	110.9291033	-14.12937285	-13.40590586	91.35337919	-11.48003817	-11.24344955	84.82813782	-7.06406829	-8.54065484	78.30289645	-88.30579869	-62.37159179	580.66295891	0	0	16.43917741	38.70834659	44.86658013	368.75055352	186.27865603	-268.35386177	0.47513487	0.20921956	0	5.00000014	13.61959098	-170.15367939	181.91413664	0.08375989	0.23739146	0	5.00000014
7.2758621	-621.81904708	548.81605867	1186.72818038	2.29000818	1.13359206	0.21442889	0.2150125	-29.74895406	39.99492971	3.70468807	0.064659	323.04230876	19.99177298	0	6.39058382	9.71842968	-69.97135475	12.27069743	0.21416407	-14.41054105	8.10422378	0	-7.6093171	-3.83152949	107.67425978	-14.13126279	-5.09593422	114.40390102	-12.50134707	-9.3159808	114.40390102	-8.69668852	-9.3159808	94.21497731	-7.06601186	-7.81325493	87.48533607	-4.34796379	-5.93503918	80.75569484	-54.35259113	-43.34302787	598.85193064	0	0	14.66520634	37.87601106	44.86003209	369.9940121	185.55798128	-274.45532468	0.02179502	0.14799397	0	5.00000014	16.01314469	-167.12958008	183.74712985	0.02907514	0.21304393	0	5.00000014
7.3103448	-622.16832545	550.80218554	1183.99167201	2.65772702	0.8288556	0.09071971	1.2450656	-23.46659437	39.98878245	4.71873698	0.0823575	313.49384022	17.28908376	0	3.45719914	14.91433387	-69.98068604	8.08723555	0.14114889	-31.01445594	3.91683836	0	-3.1863006	-2.74924964	109.0526432	-5.91727884	-3.65650202	115.8684334	-5.23477325	-6.68452557	115.8684334	-3.64162295	-6.68452557	95.4210628	-2.95879874	-5.60626986	88.6052726	-1.82065216	-4.25858769	81.7894824	-22.75942655	-31.10006175	606.51808569	0	0	14.06714428	37.61125238	44.86008188	370.2336894	183.25165085	-279.69187798	0.01259984	0.1170235	0	5.00000014	17.56062135	-165.99483561	186.82825222	0.02022879	0.19499427	0	5.00000014
